train_number,train_time,station,station_order,time_window,到站时列车乘客数,下车人数,期望上车人数,累积未上车人数,实际上车需求,上车人数,未上车人数,离站时列车乘客数,拥挤度
122,09:36:45,S11,10,9:30-9:45,783.0,0.0,68,0.0,68.0,68.0,0.0,851.0,57.5
122,09:39:00,S12,11,9:30-9:45,851.0,0.0,13,0.0,13.0,13.0,0.0,864.0,58.38
122,09:40:50,S13,12,9:30-9:45,864.0,0.0,54,0.0,54.0,54.0,0.0,918.0,62.03
122,09:42:50,S14,13,9:30-9:45,918.0,0.0,50,0.0,50.0,50.0,0.0,968.0,65.41
122,09:45:05,S15,14,9:45-10:00,968.0,66.0,34,0.0,34.0,34.0,0.0,936.0,63.24
122,09:47:25,S16,15,9:45-10:00,936.0,41.0,10,0.0,10.0,10.0,0.0,905.0,61.15
122,09:49:30,S17,16,9:45-10:00,905.0,0.0,0,0.0,0.0,0.0,0.0,905.0,61.15
122,09:51:35,S18,17,9:45-10:00,905.0,0.0,6,0.0,6.0,6.0,0.0,911.0,61.55
122,09:54:30,S19,18,9:45-10:00,911.0,0.0,7,0.0,7.0,7.0,0.0,918.0,62.03
122,09:56:50,S20,19,9:45-10:00,918.0,0.0,5,0.0,5.0,5.0,0.0,923.0,62.36
122,09:59:25,S21,20,9:45-10:00,923.0,0.0,2,0.0,2.0,2.0,0.0,925.0,62.5
124,09:28:45,S6,5,9:15-9:30,0.0,0.0,92,0.0,92.0,92.0,0.0,92.0,6.22
124,09:31:30,S7,6,9:30-9:45,92.0,92.0,45,0.0,45.0,45.0,0.0,45.0,3.04
124,09:33:45,S8,7,9:30-9:45,45.0,0.0,37,0.0,37.0,37.0,0.0,82.0,5.54
124,09:35:55,S9,8,9:30-9:45,82.0,0.0,49,0.0,49.0,49.0,0.0,131.0,8.85
124,09:37:50,S10,9,9:30-9:45,131.0,0.0,21,0.0,21.0,21.0,0.0,152.0,10.27
124,09:39:50,S11,10,9:30-9:45,152.0,0.0,61,0.0,61.0,61.0,0.0,213.0,14.39
124,09:42:05,S12,11,9:30-9:45,213.0,0.0,23,0.0,23.0,23.0,0.0,236.0,15.95
124,09:43:55,S13,12,9:30-9:45,236.0,0.0,58,0.0,58.0,58.0,0.0,294.0,19.86
124,09:45:55,S14,13,9:45-10:00,294.0,72.0,56,0.0,56.0,56.0,0.0,278.0,18.78
124,09:48:10,S15,14,9:45-10:00,278.0,0.0,23,0.0,23.0,23.0,0.0,301.0,20.34
124,09:50:30,S16,15,9:45-10:00,301.0,0.0,2,0.0,2.0,2.0,0.0,303.0,20.47
124,09:52:35,S17,16,9:45-10:00,303.0,0.0,0,0.0,0.0,0.0,0.0,303.0,20.47
124,09:54:40,S18,17,9:45-10:00,303.0,0.0,4,0.0,4.0,4.0,0.0,307.0,20.74
124,09:57:35,S19,18,9:45-10:00,307.0,0.0,13,0.0,13.0,13.0,0.0,320.0,21.62
124,09:59:55,S20,19,9:45-10:00,320.0,0.0,4,0.0,4.0,4.0,0.0,324.0,21.89
126,09:14:50,S1,0,9:00-9:15,0.0,0.0,345,0.0,345.0,345.0,0.0,345.0,23.31
126,09:17:25,S2,1,9:15-9:30,345.0,110.0,239,0.0,239.0,239.0,0.0,474.0,32.03
126,09:20:05,S3,2,9:15-9:30,474.0,269.0,204,0.0,204.0,204.0,0.0,409.0,27.64
126,09:23:35,S4,3,9:15-9:30,409.0,0.0,52,0.0,52.0,52.0,0.0,461.0,31.15
126,09:25:50,S5,4,9:15-9:30,461.0,0.0,225,0.0,225.0,225.0,0.0,686.0,46.35
126,09:31:55,S6,5,9:30-9:45,686.0,277.0,94,0.0,94.0,94.0,0.0,503.0,33.99
126,09:34:40,S7,6,9:30-9:45,503.0,222.0,14,0.0,14.0,14.0,0.0,295.0,19.93
126,09:36:55,S8,7,9:30-9:45,295.0,0.0,21,0.0,21.0,21.0,0.0,316.0,21.35
126,09:39:05,S9,8,9:30-9:45,316.0,0.0,54,0.0,54.0,54.0,0.0,370.0,25.0
126,09:41:00,S10,9,9:30-9:45,370.0,0.0,23,0.0,23.0,23.0,0.0,393.0,26.55
126,09:43:00,S11,10,9:30-9:45,393.0,0.0,80,0.0,80.0,80.0,0.0,473.0,31.96
126,09:45:15,S12,11,9:45-10:00,473.0,141.0,25,0.0,25.0,25.0,0.0,357.0,24.12
126,09:47:05,S13,12,9:45-10:00,357.0,111.0,55,0.0,55.0,55.0,0.0,301.0,20.34
126,09:49:05,S14,13,9:45-10:00,301.0,0.0,51,0.0,51.0,51.0,0.0,352.0,23.78
126,09:51:20,S15,14,9:45-10:00,352.0,0.0,21,0.0,21.0,21.0,0.0,373.0,25.2
126,09:53:40,S16,15,9:45-10:00,373.0,0.0,2,0.0,2.0,2.0,0.0,375.0,25.34
126,09:55:45,S17,16,9:45-10:00,375.0,0.0,1,0.0,1.0,1.0,0.0,376.0,25.41
126,09:57:50,S18,17,9:45-10:00,376.0,0.0,12,0.0,12.0,12.0,0.0,388.0,26.22
128,09:35:20,S6,5,9:30-9:45,0.0,0.0,81,0.0,81.0,81.0,0.0,81.0,5.47
128,09:38:05,S7,6,9:30-9:45,81.0,0.0,10,0.0,10.0,10.0,0.0,91.0,6.15
128,09:40:20,S8,7,9:30-9:45,91.0,0.0,34,0.0,34.0,34.0,0.0,125.0,8.45
128,09:42:30,S9,8,9:30-9:45,125.0,0.0,52,0.0,52.0,52.0,0.0,177.0,11.96
128,09:44:25,S10,9,9:30-9:45,177.0,0.0,30,0.0,30.0,30.0,0.0,207.0,13.99
128,09:46:25,S11,10,9:45-10:00,207.0,126.0,63,0.0,63.0,63.0,0.0,144.0,9.73
128,09:48:40,S12,11,9:45-10:00,144.0,0.0,7,0.0,7.0,7.0,0.0,151.0,10.2
128,09:50:30,S13,12,9:45-10:00,151.0,0.0,75,0.0,75.0,75.0,0.0,226.0,15.27
128,09:52:30,S14,13,9:45-10:00,226.0,0.0,44,0.0,44.0,44.0,0.0,270.0,18.24
128,09:54:45,S15,14,9:45-10:00,270.0,0.0,29,0.0,29.0,29.0,0.0,299.0,20.2
128,09:57:05,S16,15,9:45-10:00,299.0,0.0,1,0.0,1.0,1.0,0.0,300.0,20.27
128,09:59:10,S17,16,9:45-10:00,300.0,0.0,7,0.0,7.0,7.0,0.0,307.0,20.74
130,09:21:30,S1,0,9:15-9:30,0.0,0.0,251,0.0,251.0,251.0,0.0,251.0,16.96
130,09:24:05,S2,1,9:15-9:30,251.0,0.0,237,0.0,237.0,237.0,0.0,488.0,32.97
130,09:26:45,S3,2,9:15-9:30,488.0,0.0,181,0.0,181.0,181.0,0.0,669.0,45.2
130,09:30:15,S4,3,9:30-9:45,669.0,38.0,64,0.0,64.0,64.0,0.0,695.0,46.96
130,09:32:30,S5,4,9:30-9:45,695.0,170.0,169,0.0,169.0,169.0,0.0,694.0,46.89
130,09:38:35,S6,5,9:30-9:45,694.0,0.0,102,0.0,102.0,102.0,0.0,796.0,53.78
130,09:41:20,S7,6,9:30-9:45,796.0,0.0,24,0.0,24.0,24.0,0.0,820.0,55.41
130,09:43:35,S8,7,9:30-9:45,820.0,0.0,32,0.0,32.0,32.0,0.0,852.0,57.57
130,09:45:45,S9,8,9:45-10:00,852.0,52.0,60,0.0,60.0,60.0,0.0,860.0,58.11
130,09:47:40,S10,9,9:45-10:00,860.0,24.0,16,0.0,16.0,16.0,0.0,852.0,57.57
130,09:49:40,S11,10,9:45-10:00,852.0,0.0,64,0.0,64.0,64.0,0.0,916.0,61.89
130,09:51:55,S12,11,9:45-10:00,916.0,0.0,9,0.0,9.0,9.0,0.0,925.0,62.5
130,09:53:45,S13,12,9:45-10:00,925.0,0.0,68,0.0,68.0,68.0,0.0,993.0,67.09
130,09:55:45,S14,13,9:45-10:00,993.0,0.0,46,0.0,46.0,46.0,0.0,1039.0,70.2
130,09:58:00,S15,14,9:45-10:00,1039.0,0.0,29,0.0,29.0,29.0,0.0,1068.0,72.16
132,09:44:35,S6,5,9:30-9:45,0.0,0.0,162,0.0,162.0,162.0,0.0,162.0,10.95
132,09:47:20,S7,6,9:45-10:00,162.0,135.0,40,0.0,40.0,40.0,0.0,67.0,4.53
132,09:49:35,S8,7,9:45-10:00,67.0,67.0,35,0.0,35.0,35.0,0.0,35.0,2.36
132,09:51:45,S9,8,9:45-10:00,35.0,0.0,108,0.0,108.0,108.0,0.0,143.0,9.66
132,09:53:40,S10,9,9:45-10:00,143.0,0.0,33,0.0,33.0,33.0,0.0,176.0,11.89
132,09:55:40,S11,10,9:45-10:00,176.0,0.0,149,0.0,149.0,149.0,0.0,325.0,21.96
132,09:57:55,S12,11,9:45-10:00,325.0,0.0,26,0.0,26.0,26.0,0.0,351.0,23.72
132,09:59:45,S13,12,9:45-10:00,351.0,0.0,124,0.0,124.0,124.0,0.0,475.0,32.09
134,09:32:30,S1,0,9:30-9:45,0.0,0.0,350,0.0,350.0,350.0,0.0,350.0,23.65
134,09:35:05,S2,1,9:30-9:45,350.0,64.0,418,0.0,418.0,418.0,0.0,704.0,47.57
134,09:37:45,S3,2,9:30-9:45,704.0,157.0,169,0.0,169.0,169.0,0.0,716.0,48.38
134,09:41:15,S4,3,9:30-9:45,716.0,0.0,118,0.0,118.0,118.0,0.0,834.0,56.35
134,09:43:30,S5,4,9:30-9:45,834.0,0.0,126,0.0,126.0,126.0,0.0,960.0,64.86
134,09:49:35,S6,5,9:45-10:00,960.0,119.0,129,0.0,129.0,129.0,0.0,970.0,65.54
134,09:52:20,S7,6,9:45-10:00,970.0,0.0,22,0.0,22.0,22.0,0.0,992.0,67.03
134,09:54:35,S8,7,9:45-10:00,992.0,37.0,32,0.0,32.0,32.0,0.0,987.0,66.69
134,09:56:45,S9,8,9:45-10:00,987.0,0.0,93,0.0,93.0,93.0,0.0,1080.0,72.97
134,09:58:40,S10,9,9:45-10:00,1080.0,0.0,41,0.0,41.0,41.0,0.0,1121.0,75.74
136,09:54:35,S6,5,9:45-10:00,0.0,0.0,186,0.0,186.0,186.0,0.0,186.0,12.57
136,09:57:20,S7,6,9:45-10:00,186.0,0.0,27,0.0,27.0,27.0,0.0,213.0,14.39
136,09:59:35,S8,7,9:45-10:00,213.0,0.0,37,0.0,37.0,37.0,0.0,250.0,16.89
138,09:42:30,S1,0,9:30-9:45,0.0,0.0,99,0.0,99.0,99.0,0.0,99.0,6.69
138,09:45:05,S2,1,9:45-10:00,99.0,28.0,357,0.0,357.0,357.0,0.0,428.0,28.92
138,09:47:45,S3,2,9:45-10:00,428.0,67.0,76,0.0,76.0,76.0,0.0,437.0,29.53
138,09:51:15,S4,3,9:45-10:00,437.0,16.0,101,0.0,101.0,101.0,0.0,522.0,35.27
138,09:53:30,S5,4,9:45-10:00,522.0,73.0,78,0.0,78.0,78.0,0.0,527.0,35.61
138,09:59:35,S6,5,9:45-10:00,527.0,0.0,120,0.0,120.0,120.0,0.0,647.0,43.72
142,09:52:25,S1,0,9:45-10:00,0.0,0.0,69,0.0,69.0,69.0,0.0,69.0,4.66
142,09:55:00,S2,1,9:45-10:00,69.0,0.0,362,0.0,362.0,362.0,0.0,431.0,29.12
142,09:57:40,S3,2,9:45-10:00,431.0,0.0,60,0.0,60.0,60.0,0.0,491.0,33.18
